90.962 16.869 0.0 0.0 6600652.184 6600652.184 24.069 23.224 0.0 0.0 7784381.692 7784381.692 25.029 9.998 0.0 0.0 7774115.156 7774050.246 64.503 3.268 0.0 44394.27 7743964.479 7904344.663 20.993 45.301 0.0 0.0 7702848.0 7844795.271 0
83.616 17.078 0.0 0.0 7860474.675 7860144.984 23.726 23.215 0.0 0.0 7984527.548 7995522.277 24.68 9.998 0.0 0.0 7999502.603 7999502.603 66.025 2.7 0.0 59166.491 7828935.882 7991248.145 19.988 45.301 0.0 0.0 7788417.379 7897279.09 0
85.467 17.078 0.0 0.0 6292252.828 6292252.828 24.988 23.215 0.0 0.0 4906380.02 4918999.868 23.994 10.001 0.0 0.0 6894687.866 6894687.866 60.512 2.7 0.0 16675.869 6887307.252 7029269.158 16.616 45.258 0.0 0.0 6833842.989 6957071.832 0
86.796 17.091 0.0 0.0 7263389.355 7261917.051 23.196 23.218 0.0 0.0 7293332.369 7293402.576 26.003 10.001 0.0 16639.025 7255242.334 7255242.334 60.482 2.859 0.0 49489.092 7131526.305 7279174.92 18.817 45.258 0.0 13001.164 7098818.462 7210016.14 0
88.166 17.091 0.0 0.0 6743621.973 6765196.235 21.26 23.218 0.0 0.0 6943726.742 6940985.222 22.254 9.985 0.0 16644.798 6762297.721 6762297.721 55.26 2.859 0.0 0.0 6490235.998 6623941.892 18.345 45.204 0.0 37682.221 6437958.721 6551379.619 0
87.424 17.078 0.0 0.0 6753671.058 6753324.824 22.027 23.228 0.0 0.0 6667035.957 6667035.957 23.003 9.985 0.0 16355.808 6748358.25 6748358.25 58.019 2.723 0.0 0.0 6576330.608 6711601.41 17.749 45.204 0.0 12589.117 6494338.316 6637202.096 0
89.735 17.078 0.0 0.0 5905259.423 5896118.559 20.989 23.228 0.0 0.0 5935010.127 5934882.274 21.01 10.004 0.0 16612.409 5983890.181 6005580.518 51.242 2.723 0.0 0.0 5843923.677 5967879.58 14.747 45.13 0.0 11989.776 5794474.191 5906257.123 0
89.068 17.091 0.0 0.0 6062737.358 6062880.687 21.034 23.224 0.0 0.0 5983564.531 5983564.531 21.994 10.004 0.0 15453.777 6008492.893 6008492.893 52.523 3.053 0.0 0.0 5912998.096 6034774.93 16.751 45.13 0.0 12341.749 5852578.839 5968495.93 0
90.793 17.091 0.0 0.0 5241087.265 5241087.265 17.888 23.224 0.0 0.0 5013181.368 5013181.368 17.009 9.985 0.0 16650.251 5011655.605 5014713.786 46.295 3.053 0.0 0.0 5146760.199 5253864.501 15.228 45.114 0.0 0.0 5133679.368 5214406.008 0
90.199 17.091 0.0 0.0 5256007.945 5242937.767 19.96 23.221 0.0 0.0 5288974.471 5288974.471 19.997 9.985 0.0 0.0 5331039.626 5331039.626 48.234 3.249 0.0 0.0 5166984.547 5273783.189 16.236 45.114 0.0 2442802.246 5191437.621 5291387.525 0
90.93 17.091 0.0 0.0 4720991.761 4723746.472 19.027 23.221 0.0 0.0 4681537.812 4681537.812 18.999 9.988 0.0 0.0 4665321.823 4665537.061 41.35 3.249 0.0 0.0 4480854.801 4573159.163 14.294 45.121 0.0 21208.286 4457619.16 4550330.243 0
91.059 17.072 0.0 0.0 4677014.508 4670194.498 18.175 23.234 0.0 0.0 4666091.464 4653211.377 20.231 9.988 0.0 0.0 4660730.485 4656428.941 42.11 3.092 0.0 0.0 4566996.513 4661925.306 14.116 45.121 0.0 0.0 4547592.498 4622622.812 0
92.03 17.097 0.0 0.0 3844888.812 3844888.812 16.037 23.234 0.0 0.0 4111233.048 4123327.576 20.003 9.995 0.0 0.0 4109945.954 4106149.177 35.536 3.092 0.0 0.0 3950780.573 4032740.957 12.766 45.111 0.0 0.0 3914102.372 3991152.549 0
91.841 17.097 0.0 0.0 4051044.122 4050913.285 15.014 23.252 0.0 0.0 3929656.969 4024095.9 19.783 9.988 0.0 0.0 3987047.121 3974951.73 41.009 2.666 0.0 0.0 3942425.549 4023817.878 13.744 45.111 0.0 0.0 3898863.206 3978476.082 0
93.375 17.097 0.0 0.0 3360997.801 3360720.629 14.865 23.252 0.0 0.0 3430582.961 3435751.852 16.773 9.988 0.0 0.0 3257525.099 3257525.099 30.087 3.138 0.0 0.0 3287902.564 3352405.179 11.532 45.068 0.0 0.0 3220513.021 3269418.2 0
93.044 17.097 0.0 0.0 3312458.097 3313182.473 13.918 23.265 0.0 0.0 3319188.149 3319188.149 14.976 9.998 0.0 0.0 3320491.456 3320564.176 32.944 3.138 0.0 0.0 3233638.585 3305050.604 11.978 45.068 0.0 0.0 3190887.453 3272308.099 0
94.28 17.09 0.0 0.0 2724192.484 2724192.484 12.956 23.246 0.0 0.0 2676260.368 2669850.055 12.987 9.998 0.0 0.0 2681327.699 2669871.303 27.491 2.779 0.0 0.0 2548748.266 2601624.011 9.749 45.061 0.0 0.0 2532721.599 2573088.701 0
93.96 17.09 0.0 65751.484 2653251.655 2653251.655 12.049 23.246 0.0 0.0 2668951.64 2668951.64 12.828 10.001 0.0 0.0 2667397.786 2667397.786 26.152 2.779 0.0 0.0 2594163.025 2647781.225 9.992 45.061 0.0 0.0 2565630.502 2620026.062 0
95.583 17.09 0.0 0.0 1976959.66 1989064.054 9.999 23.255 0.0 0.0 1949708.632 1949708.632 11.0 10.001 0.0 0.0 1946873.262 1946873.262 24.019 3.076 0.0 0.0 1935880.644 1976245.495 7.754 45.051 0.0 0.0 1923435.475 1957474.803 0
95.979 17.09 0.0 0.0 1988294.581 1988294.581 10.901 23.255 0.0 0.0 1977173.868 1977173.868 9.994 9.992 0.0 0.0 1977296.065 1977296.065 20.975 3.076 0.0 0.0 1921635.175 1961674.068 8.748 45.051 0.0 0.0 1911143.161 1942171.116 0
96.113 17.097 0.0 0.0 1321323.909 1321323.909 8.095 23.258 0.0 4270.821 1335001.416 1335001.416 6.098 9.992 0.0 0.0 1334555.543 1334555.543 14.703 3.046 0.0 0.0 1321624.897 1349275.213 5.324 45.022 0.0 0.0 1313274.673 1325373.196 0
96.103 17.097 0.0 0.0 1340497.617 1340497.617 8.014 23.258 0.0 0.0 1323523.665 1323523.665 8.004 10.001 0.0 0.0 1325344.055 1325344.055 15.722 3.046 0.0 0.0 1277170.22 1303613.038 6.34 45.022 0.0 0.0 1262470.826 1289954.051 0
97.764 17.1 0.0 0.0 636272.796 636272.796 3.991 23.246 0.0 0.0 640762.373 640762.373 3.0 10.001 0.0 0.0 641627.761 641627.761 8.998 2.732 0.0 0.0 630907.117 643898.748 3.751 45.016 0.0 0.0 626507.566 635902.766 0
98.636 17.1 0.0 0.0 638062.877 638062.877 5.009 23.246 0.0 0.0 636264.65 636264.65 3.997 9.985 0.0 0.0 673748.298 673748.298 9.627 2.732 0.0 0.0 672580.589 686633.955 3.949 45.01 0.0 0.0 665949.353 680181.957 0
97.592 17.094 0.0 0.0 655504.644 655504.644 4.037 23.259 0.0 0.0 672455.115 672455.115 4.045 9.985 0.0 0.0 646323.786 646323.786 9.248 2.773 258729.178 0.0 641960.018 655454.813 3.501 45.01 0.0 0.0 652242.814 677076.195 0
98.389 17.094 0.0 0.0 668612.176 668612.176 3.972 23.259 0.0 0.0 660614.556 660614.556 3.96 9.998 0.0 0.0 637806.193 637806.193 9.411 2.773 0.0 0.0 639073.918 652386.487 3.219 45.044 0.0 0.0 634578.024 646094.0 0
98.995 17.1 0.0 0.0 650475.924 650475.924 4.052 23.303 0.0 0.0 662367.267 662367.267 4.039 9.998 0.0 0.0 662141.68 662141.68 8.172 2.749 0.0 0.0 611879.562 624399.507 3.961 45.044 0.0 0.0 600511.885 611884.135 0
98.329 17.1 0.0 0.0 652814.62 652814.62 4.975 23.303 0.0 0.0 651201.625 651201.625 3.999 9.985 0.0 0.0 650971.994 650908.277 11.079 2.749 4379.484 15871249.551 474425.14 484342.671 3.349 45.024 0.0 0.0 1170672.51 1190819.479 0
96.409 17.103 0.0 0.0 1330352.593 1330352.593 7.867 23.306 0.0 0.0 1337555.864 1337555.864 6.869 9.985 0.0 0.0 1316726.171 1316726.171 15.253 3.201 0.0 63192902.173 1285699.638 1312379.328 6.251 45.024 0.0 0.0 1278322.989 1300221.284 0
96.934 17.103 0.0 0.0 1318518.186 1318518.186 7.038 23.306 0.0 0.0 1333218.42 1333218.42 6.011 10.001 0.0 0.0 1332505.67 1332505.67 17.249 3.201 0.0 73014.217 1286739.717 1313382.143 6.249 45.0 0.0 0.0 1272035.817 1299036.82 0
97.132 17.1 0.0 0.0 1347236.881 1347236.881 7.971 23.316 0.0 0.0 1331858.621 1331858.621 5.989 10.001 0.0 0.0 1332896.447 1333030.585 16.038 2.919 0.0 15944.236 1296440.843 1323346.011 5.921 45.0 0.0 0.0 1285810.353 1308913.438 0
97.018 17.1 0.0 0.0 1714423.122 1714423.122 6.992 23.316 0.0 151491.98 1143913.208 1143913.208 4.997 10.007 0.0 0.0 1067528.29 1067528.29 14.264 2.919 0.0 16382.27 1792462.503 1829553.144 7.898 44.997 0.0 0.0 1771933.707 1804808.623 0
97.166 17.109 0.0 0.0 1996523.296 1996523.296 9.844 23.319 0.0 16341.98 1990477.598 1990477.598 10.889 10.007 0.0 16378.258 1970002.002 1970002.002 22.469 3.475 0.0 0.0 1929208.226 1970925.551 7.755 44.997 0.0 573426.815 1922362.853 1953656.216 0
96.23 17.109 0.0 0.0 1969328.973 1969328.973 9.01 23.319 0.0 0.0 1980959.997 1980959.997 9.006 10.001 0.0 16550.906 1981124.837 1981124.837 21.718 3.475 0.0 0.0 1945256.304 1985770.109 8.082 44.999 0.0 29122.826 1929305.022 1965355.949 0
96.127 17.09 0.0 0.0 2022806.884 2022479.385 10.983 23.356 0.0 0.0 1988663.353 1988663.353 10.891 10.001 0.0 16458.035 2002562.202 2002562.202 22.009 3.154 0.0 0.0 1949743.439 1990222.015 8.25 44.999 0.0 12693.189 1928522.374 1970820.032 0
95.687 17.09 0.0 0.0 2609980.372 2609841.661 11.981 23.356 0.0 0.0 2550500.515 2550500.515 12.991 10.007 0.0 16694.879 2591279.573 2591279.573 26.708 3.154 0.0 0.0 2520215.397 2572308.642 9.885 44.992 0.0 12583.867 2499269.18 2547434.625 0
94.958 17.09 0.0 0.0 2662823.569 2662823.569 12.045 23.346 0.0 0.0 2650153.43 2650153.43 13.998 10.007 0.0 15807.708 2662843.335 2662843.335 25.28 2.687 0.0 0.0 2597890.802 2651682.579 9.994 44.992 0.0 12515.013 2590640.172 2628773.143 0
94.541 17.09 0.0 0.0 2629413.092 2629413.092 12.066 23.346 0.0 264455.527 2660047.093 2660047.093 13.627 9.998 0.0 0.0 2655361.35 2655361.35 30.51 2.766 0.0 0.0 2607700.36 2661811.005 9.254 44.961 0.0 0.0 2587841.484 2634308.192 0
94.834 17.09 0.0 0.0 2630662.454 2630662.454 12.032 23.352 0.0 0.0 2643705.768 2643772.634 13.0 10.007 0.0 0.0 2623653.677 2623653.677 26.856 2.766 0.0 0.0 2553212.916 2611456.847 8.782 44.961 0.0 0.0 2589631.831 2638756.836 0
93.027 17.078 0.0 0.0 3341090.15 3341090.15 15.068 23.352 0.0 0.0 3275114.674 3275114.674 14.127 10.007 0.0 0.0 3278829.848 3278829.848 31.555 2.826 0.0 0.0 3202655.581 3269336.834 10.761 44.906 0.0 0.0 3190103.428 3237906.595 0
93.58 17.078 0.0 0.0 3279124.149 3279124.149 13.085 23.352 0.0 0.0 3294726.479 3294726.479 14.164 9.998 0.0 0.0 3304327.602 3304327.602 35.31 2.826 0.0 0.0 3238339.351 3305780.845 11.013 44.906 0.0 0.0 3221117.688 3275335.464 0
92.787 17.084 0.0 0.0 3283085.521 3283160.332 14.0 23.352 0.0 0.0 3308208.016 3308208.016 16.989 9.998 0.0 0.0 3321278.147 3321278.147 32.728 3.46 0.0 0.0 3279557.267 3347525.699 10.997 44.919 0.0 0.0 3240572.19 3314656.611 0
92.884 17.084 0.0 0.0 3305433.944 3305559.695 14.977 23.352 0.0 0.0 3293594.328 3293594.328 16.002 10.014 0.0 0.0 3318136.19 3318136.19 34.739 3.46 0.0 0.0 3245042.115 3312003.52 11.244 44.919 0.0 0.0 3219719.028 3278006.206 0
91.658 17.091 0.0 0.0 3978485.693 3978485.693 15.817 23.343 0.0 0.0 4058874.43 4058874.43 16.791 10.014 0.0 0.0 4048355.449 4048355.449 37.762 3.033 0.0 0.0 3990431.92 4080848.384 12.998 44.898 0.0 0.0 3953863.546 4036574.096 0
91.158 17.091 0.0 191192.849 3960266.166 3960266.166 15.986 23.343 0.0 0.0 3986211.392 3986211.392 17.997 10.01 0.0 0.0 3914604.866 3902894.391 36.462 3.033 8801.263 193165715.214 3853728.271 3921525.952 12.988 44.898 0.0 0.0 3850919.151 3920371.403 0
92.495 17.088 0.0 0.0 3934708.228 3934708.228 15.085 23.352 0.0 0.0 3960957.598 3960957.598 18.003 10.01 0.0 0.0 3963362.183 3963362.183 34.532 2.722 3938.226 157962241.372 3902842.491 3983950.727 12.261 44.872 0.0 0.0 3876760.311 3950212.871 0
93.144 17.088 0.0 0.0 3963968.69 3963890.396 16.923 23.352 0.0 0.0 3970308.391 3973107.706 17.812 9.998 0.0 0.0 3988729.033 3988794.989 37.228 2.722 0.0 0.0 3933545.452 4015111.621 12.743 44.872 0.0 0.0 3888336.826 3952950.578 0
91.077 17.088 0.0 0.0 4774767.315 4763109.689 16.913 23.362 0.0 16172.685 4647299.59 4631069.484 20.766 9.998 0.0 0.0 4649631.3 4649631.3 40.881 3.077 0.0 0.0 4561567.683 4656403.788 13.9 44.827 0.0 0.0 4529658.26 4610338.992 0
90.723 17.088 0.0 0.0 4697865.466 4697932.916 16.966 23.362 0.0 16647.621 4689884.655 4689884.655 18.993 9.998 0.0 0.0 4657902.921 4667122.294 40.183 3.077 0.0 0.0 4562800.78 4657731.209 13.25 44.824 0.0 0.0 4546878.689 4629473.49 0
91.266 17.088 0.0 0.0 4643682.439 4643682.439 17.377 23.362 0.0 16572.75 4599371.391 4599371.391 18.966 9.998 0.0 0.0 4607060.738 4606983.551 41.466 3.121 0.0 0.0 4515117.308 4609069.652 13.252 44.824 0.0 0.0 4494914.638 4571479.755 0
90.731 17.088 0.0 0.0 4633986.106 4633986.106 16.87 23.362 0.0 0.0 4616543.818 4616543.818 19.995 10.014 0.0 0.0 4643935.41 4639846.472 44.127 3.121 0.0 0.0 4516203.324 4610059.264 15.027 44.758 0.0 0.0 3659700.659 3721935.189 0
89.874 17.103 0.0 4115.306 5244607.003 5231233.387 18.979 23.362 0.0 0.0 5231331.033 5231396.267 22.0 10.014 0.0 0.0 5251693.704 5251693.704 46.584 2.875 0.0 0.0 5150873.4 5257777.861 15.101 44.758 0.0 0.0 5148177.97 5226965.849 0
89.128 17.103 0.0 0.0 5317329.026 5317610.516 19.955 23.362 0.0 15960.982 5329817.192 5329817.192 22.998 10.004 0.0 0.0 5317686.254 5317686.254 44.243 2.875 0.0 0.0 5185474.233 5292977.855 15.758 44.753 0.0 0.0 5170751.262 5254274.706 0
89.743 17.095 0.0 0.0 5315022.931 5314875.439 17.858 23.365 0.0 16443.172 5306384.544 5306384.544 20.797 10.004 0.0 0.0 5331796.057 5331796.057 43.247 3.13 0.0 0.0 5165982.599 5273009.481 15.569 44.753 0.0 0.0 5136809.534 5240522.61 0
89.647 17.095 0.0 0.0 3881807.776 3881262.026 20.962 23.365 0.0 15660.095 5333627.49 5333627.49 22.976 9.998 0.0 0.0 5305260.42 5305320.471 45.817 3.13 0.0 0.0 3656206.833 3731071.304 10.008 44.692 0.0 0.0 3598490.833 3677850.397 0
90.203 17.124 0.0 0.0 5924478.788 5934679.552 20.944 23.362 0.0 0.0 5933557.298 5980363.48 21.955 9.998 0.0 0.0 5956468.27 5946515.096 49.459 2.857 0.0 38555.646 5843923.347 5965444.401 17.744 44.692 0.0 0.0 5834924.824 5923444.695 0
87.236 17.124 0.0 0.0 5989977.05 5989977.05 20.019 23.362 0.0 0.0 5969344.908 5969344.908 22.006 10.004 0.0 0.0 5978790.175 5980188.217 49.179 2.857 0.0 16132.568 5920814.813 6043286.562 16.311 44.631 0.0 0.0 5889930.912 5993633.288 0
89.56 17.117 0.0 0.0 5953741.221 5953741.221 21.945 23.368 0.0 0.0 5960508.946 5960508.946 21.986 10.004 0.0 0.0 5992013.628 5991951.465 48.723 3.006 0.0 43029.452 5828280.041 5949501.537 15.665 44.631 0.0 0.0 5808649.165 5913202.32 0
92.543 17.117 0.0 0.0 4147076.562 4160757.97 12.0 23.368 0.0 0.0 4139338.518 4139338.518 12.004 10.004 0.0 0.0 4101923.25 4101923.25 35.198 3.006 0.0 52276.208 5918207.389 6040961.494 9.623 44.585 0.0 0.0 5858536.867 5965526.713 0
87.815 17.114 0.0 0.0 6698831.622 6698910.658 21.931 23.365 0.0 0.0 6664557.518 6664623.851 23.992 10.004 0.0 0.0 6644339.345 6651178.25 53.779 2.838 0.0 17223.87 6532524.338 6667986.126 16.744 44.585 0.0 0.0 6493219.628 6633612.938 0
86.971 17.114 0.0 0.0 6674728.924 6674728.924 22.935 23.365 0.0 0.0 6586913.191 6586913.191 23.001 10.01 0.0 0.0 6650844.53 6650805.018 56.598 2.838 0.0 0.0 6435088.406 6568665.131 17.962 44.585 0.0 12420.11 6453142.693 6582704.957 0
88.184 17.095 0.0 0.0 6591290.94 6684567.866 20.047 23.368 0.0 0.0 6578555.992 6578555.992 20.993 10.01 0.0 0.0 6650062.035 6650062.035 57.73 3.029 0.0 0.0 6547608.791 6682669.055 17.991 44.585 0.0 2529547.578 6488712.656 6620547.343 0
90.399 17.095 0.0 0.0 7489572.825 7363433.924 23.049 23.368 0.0 0.0 7140265.476 7140265.476 21.988 10.004 0.0 0.0 7124469.334 7124534.848 61.28 3.029 0.0 0.0 6904533.137 7047267.333 18.956 44.516 0.0 45954.761 6869170.115 6978070.826 0
86.545 17.111 0.0 0.0 7261865.681 7261595.438 21.98 23.365 0.0 0.0 7320491.754 7321827.404 21.997 10.004 0.0 0.0 7301374.697 7301374.697 61.639 2.677 0.0 0.0 7226352.716 7376439.161 16.834 44.516 0.0 12408.739 7206479.433 7323631.642 0
86.305 17.095 0.0 0.0 7330418.474 7330623.396 22.935 23.365 0.0 0.0 7325161.723 7325161.723 23.001 10.004 0.0 0.0 7355683.265 7367484.604 60.773 2.677 0.0 0.0 7164970.042 7322358.068 17.801 44.467 0.0 12746.22 7120489.784 7266622.582 0
86.422 17.095 0.0 0.0 7273178.582 7273242.961 23.008 23.352 0.0 0.0 7325732.243 7325732.243 23.999 10.004 0.0 16588.304 7323096.28 7323096.28 63.306 2.821 0.0 0.0 7190124.941 7339499.899 19.997 44.467 0.0 0.0 7147673.275 7271280.492 0
85.68 17.095 0.0 0.0 7831370.559 7831370.559 24.925 23.349 0.0 0.0 7943568.393 7955288.385 25.963 10.004 0.0 15656.965 7942744.242 7942744.242 65.212 3.113 0.0 0.0 7894039.026 8057416.672 20.247 44.433 0.0 0.0 7838219.376 7998452.766 1
85.621 17.095 0.0 0.0 7971927.122 7972194.417 23.99 23.349 0.0 192189.746 7950607.378 7950607.378 22.978 10.004 0.0 16347.243 7949469.25 7949469.25 65.551 3.113 0.0 0.0 7790066.155 7948886.28 19.998 44.433 0.0 0.0 7748854.709 7872848.382 0
83.005 16.85 0.0 0.0 7986337.393 7939748.319 24.057 23.356 0.0 46930.501 7963312.079 7963312.079 25.725 10.004 0.0 0.0 7959359.835 7964685.936 66.898 2.978 0.0 0.0 7863754.845 8026425.929 21.2 44.37 0.0 0.0 7813149.975 7955698.017 0
85.54 16.85 0.0 0.0 7963571.804 7963432.291 24.033 23.356 0.0 0.0 7955339.981 7955339.981 25.041 10.001 0.0 0.0 7974896.026 7962070.142 67.602 2.978 0.0 0.0 7827701.354 7990166.435 18.769 44.37 0.0 0.0 7800022.343 7909282.859 0
83.874 17.083 0.0 0.0 8434078.263 8434525.015 23.984 23.359 0.0 0.0 8534629.454 8534629.454 24.982 10.001 0.0 0.0 8485363.201 8485363.201 64.346 3.233 8420.156 167754771.233 8608481.191 8787242.207 21.204 44.311 0.0 0.0 8578680.186 8735394.911 0
84.117 17.083 0.0 0.0 8669522.17 8677164.812 25.029 23.359 0.0 0.0 8677943.004 8677879.782 27.026 10.007 0.0 0.0 8677075.381 8679503.157 70.523 3.233 0.0 0.0 8553060.008 8730602.714 21.248 44.311 0.0 0.0 8536729.529 8673352.045 0
84.889 17.089 0.0 0.0 8597786.116 8597919.374 24.265 23.365 0.0 0.0 8673212.991 8684042.585 25.304 10.007 0.0 0.0 8679934.434 8680085.396 69.37 3.529 0.0 0.0 8490310.452 8666399.839 22.573 44.234 0.0 0.0 8459672.95 8622043.269 0
84.285 17.089 0.0 0.0 8536372.223 8512141.264 23.163 23.365 0.0 0.0 8638569.665 8638728.935 26.247 10.007 0.0 0.0 6758313.322 6758313.322 52.4 3.529 0.0 0.0 8396252.074 8570866.498 13.593 44.173 0.0 0.0 5311799.391 5400783.49 0
82.672 17.077 0.0 23529.513 9283750.774 9284141.265 25.951 23.359 0.0 0.0 9347416.816 9347416.816 27.961 10.007 0.0 0.0 9350627.851 9350627.851 75.226 3.189 0.0 0.0 9167128.629 9357527.08 22.734 44.173 0.0 0.0 9149828.554 9294203.903 1
83.429 17.077 0.0 0.0 9335165.097 9326738.896 24.964 23.359 0.0 0.0 9304599.715 9304599.715 28.002 9.998 0.0 0.0 9290699.715 9290699.715 76.227 3.189 0.0 0.0 9124209.433 9312875.771 21.238 44.103 0.0 0.0 9095111.916 9254013.592 0
81.607 17.077 0.0 0.0 9374828.752 9373607.631 26.25 23.365 0.0 0.0 9366688.76 9366911.713 26.03 9.998 0.0 0.0 9383280.516 9383280.516 74.865 3.684 0.0 0.0 9178552.429 9368283.719 22.755 44.103 0.0 0.0 9098957.711 9282410.012 0
87.655 17.077 0.0 0.0 6374435.231 6370273.059 19.994 23.365 0.0 0.0 7528064.198 7528064.198 19.026 10.01 0.0 0.0 7723930.62 7723930.62 65.608 3.684 0.0 43507.157 9173160.832 9363321.634 18.53 44.066 0.0 0.0 9133705.346 9299489.468 0
